count	searchstring
2	enviro-10
6	fl-led lpo-1 36w
20	шпатель 450
5	раковина аттика 50
13	лучинка
1	мойка керам artens t 300х300х5мм new
2	автозаточка пил
1	сварочные шнур для линнолиума
2	шина распределения фаз
1	клей для плитки юнис 2000  25 кг
12	горшки пластиковые
1	сазыпка
11	гашеная известь
1	unreal
16	шкафчик зеркалом
3	крепление для силения
4	отвод 40х67град
1	смолы epoxymax
3	лампа гологеновая
1	петли для угловой дверки
1	бетон товаорный
53	очистка
9	панель насте
10	82046971
3	дюбель гвоздь 6х100
5	otnrf
1	мкшки
2	knauf milo finish
32	сэндвич-панель для откосов
10	шарнирная головка
5	боковая
57	гипскартон
1	4610001699309
41	ввг 2х1 5
1	фильтры грубой очистки 300 мкм
3	bergauf finish zement
28	люсты
1	клемма для распред  коробок на 3 проводника 2 5-6 0
3	хомут червячный для воздуховода
